Date,Price,Open,High,Low,Vol.,Change %,Company,Year,Month,Day,Spread
2024-07-15,186.53,184.92,188.24,184.92,16469999.999999998,0.79,1,2024,7,15,3.3200000000000216
2024-07-15,496.16,498.63,506.68,493.37,12540000.0,-0.54,2,2024,7,15,13.310000000000002
2024-07-15,453.96,453.3,457.26,451.43,14430000.0,0.09,3,2024,7,15,5.829999999999984
2024-07-16,193.02,195.59,196.62,192.24,33990000.0,0.16,0,2024,7,16,4.3799999999999955
2024-07-16,183.92,187.36,188.68,183.37,18290000.0,-1.4,1,2024,7,16,5.310000000000002
2024-07-16,489.79,501.5,503.95,485.79,14080000.0,-1.28,2,2024,7,16,18.159999999999968
2024-07-16,449.52,454.22,454.3,446.66,17180000.0,-0.98,3,2024,7,16,7.639999999999986
2024-07-17,187.93,191.35,191.58,185.99,48080000.0,-2.64,0,2024,7,17,5.590000000000003
2024-07-17,181.02,182.96,183.55,179.9,20730000.0,-1.58,1,2024,7,17,3.6500000000000057
2024-07-17,461.99,479.17,479.17,459.12,28080000.0,-5.68,2,2024,7,17,20.05000000000001
2024-07-17,443.52,442.59,444.85,439.18,21750000.0,-1.33,3,2024,7,17,5.670000000000016
2024-07-18,183.75,189.59,189.68,181.45,51040000.0,-2.22,0,2024,7,18,8.230000000000018
2024-07-18,177.69,181.93,182.5,176.47,25320000.0,-1.84,1,2024,7,18,6.030000000000001
2024-07-18,475.85,475.0,479.24,464.54,19270000.0,3.0,2,2024,7,18,14.699999999999989
2024-07-18,440.37,444.34,444.65,434.4,20790000.0,-0.71,3,2024,7,18,10.25
2024-07-19,183.13,181.14,184.93,180.11,43080000.0,-0.34,0,2024,7,19,4.819999999999993
2024-07-19,177.66,178.88,180.29,177.13,18880000.0,-0.02,1,2024,7,19,3.1599999999999966
2024-07-19,476.79,476.06,486.71,475.71,15150000.0,0.2,2,2024,7,19,11.0
2024-07-19,437.11,433.1,441.14,432.0,20940000.0,-0.74,3,2024,7,19,9.139999999999986
2024-07-22,182.55,185.0,185.06,182.48,39930000.0,-0.32,0,2024,7,22,2.5800000000000125
2024-07-22,181.67,180.59,182.7,180.23,24100000.0,2.26,1,2024,7,22,2.469999999999999
2024-07-22,487.4,486.58,492.06,483.9,12020000.0,2.23,2,2024,7,22,8.160000000000025
2024-07-22,442.94,441.79,444.6,438.91,15810000.0,1.33,3,2024,7,22,5.689999999999998
2024-07-23,186.41,184.1,189.39,183.56,47540000.0,2.11,0,2024,7,23,5.829999999999984
2024-07-23,181.79,182.05,183.61,181.54,36350000.0,0.07,1,2024,7,23,2.0700000000000216
2024-07-23,488.69,489.84,495.22,487.72,9460000.0,0.26,2,2024,7,23,7.5
2024-07-23,444.85,443.89,448.39,443.1,13110000.0,0.43,3,2024,7,23,5.289999999999964
2024-07-24,180.83,183.2,185.45,180.41,41530000.0,-2.99,0,2024,7,24,5.039999999999992
2024-07-24,172.63,173.6,176.19,171.82,49590000.0,-5.04,1,2024,7,24,4.3700000000000045
2024-07-24,461.27,472.3,476.3,460.58,17650000.0,-5.61,2,2024,7,24,15.720000000000027
2024-07-24,428.9,440.45,441.48,427.58,26810000.0,-3.59,3,2024,7,24,13.900000000000034
2024-07-25,179.85,182.91,183.9,176.8,44460000.0,-0.54,0,2024,7,25,7.099999999999994
2024-07-25,167.28,172.52,173.42,167.19,44850000.0,-3.1,1,2024,7,25,6.22999999999999
2024-07-25,453.41,463.26,463.55,442.65,18240000.0,-1.7,2,2024,7,25,20.900000000000034
2024-07-25,418.4,428.8,429.8,417.51,29940000.0,-2.45,3,2024,7,25,12.29000000000002
2024-07-26,182.5,180.39,183.19,180.24,29510000.0,1.47,0,2024,7,26,2.9499999999999886
2024-07-26,167.0,167.15,168.09,164.06,41340000.0,-0.17,1,2024,7,26,4.030000000000001
2024-07-26,465.7,464.2,469.77,459.42,14220000.0,2.71,2,2024,7,26,10.349999999999966
2024-07-26,425.27,418.2,428.92,417.27,23580000.0,1.64,3,2024,7,26,11.650000000000034
2024-07-29,183.2,183.84,184.75,182.38,33270000.000000004,0.38,0,2024,7,29,2.3700000000000045
2024-07-29,169.53,168.83,170.43,167.99,20290000.0,1.51,1,2024,7,29,2.4399999999999977
2024-07-29,465.71,469.88,473.96,465.02,11340000.0,0.0,2,2024,7,29,8.939999999999998
2024-07-29,426.73,431.58,432.15,424.7,15130000.0,0.34,3,2024,7,29,7.449999999999989
2024-07-30,181.71,184.72,185.86,179.38,39510000.0,-0.81,0,2024,7,30,6.480000000000018
2024-07-30,170.29,170.24,171.23,168.44,18960000.0,0.45,1,2024,7,30,2.789999999999992
2024-07-30,463.19,467.0,472.73,456.7,11390000.0,-0.54,2,2024,7,30,16.03000000000003
2024-07-30,422.92,427.72,429.05,417.36,32689999.999999996,-0.89,3,2024,7,30,11.689999999999998
2024-07-31,186.98,185.05,187.94,184.46,41670000.0,2.9,0,2024,7,31,3.4799999999999898
2024-07-31,171.54,173.24,174.24,170.01,25730000.0,0.73,1,2024,7,31,4.230000000000018
2024-07-31,474.83,471.02,476.5,466.75,24290000.0,2.51,2,2024,7,31,9.75
2024-07-31,418.35,420.49,421.77,412.21,42890000.0,-1.08,3,2024,7,31,9.560000000000002
2024-08-01,184.07,189.29,190.6,181.87,70440000.0,-1.56,0,2024,8,1,8.72999999999999
2024-08-01,170.76,170.25,174.05,168.88,24530000.0,-0.45,1,2024,8,1,5.170000000000016
2024-08-01,497.74,521.0,527.17,492.1,43080000.0,4.82,2,2024,8,1,35.069999999999936
2024-08-01,417.11,420.79,427.46,413.09,30300000.0,-0.3,3,2024,8,1,14.370000000000005
2024-08-02,167.9,166.75,168.77,160.55,141450000.0,-8.78,0,2024,8,2,8.219999999999999
2024-08-02,166.66,166.44,168.51,164.67,29130000.0,-2.4,1,2024,8,2,3.8400000000000034
2024-08-02,488.14,489.0,501.14,476.15,24040000.0,-1.93,2,2024,8,2,24.99000000000001
2024-08-02,408.49,412.49,415.0,404.34,29440000.0,-2.07,3,2024,8,2,10.660000000000025
2024-08-05,161.02,154.21,162.96,151.61,83150000.0,-4.1,0,2024,8,5,11.349999999999994
2024-08-05,159.25,155.5,164.43,154.93,53630000.0,-4.45,1,2024,8,5,9.5
2024-08-05,475.73,451.35,483.48,450.8,21400000.0,-2.54,2,2024,8,5,32.68000000000001
2024-08-05,395.15,389.17,401.04,385.58,40710000.0,-3.27,3,2024,8,5,15.460000000000036
2024-08-06,161.93,161.71,165.08,158.54,59950000.0,0.57,0,2024,8,6,6.5400000000000205
2024-08-06,158.29,159.33,160.57,156.41,49000000.0,-0.6,1,2024,8,6,4.159999999999997
2024-08-06,494.09,479.0,502.56,478.65,20950000.0,3.86,2,2024,8,6,23.910000000000025
2024-08-06,399.61,400.0,405.67,398.5,24950000.0,1.13,3,2024,8,6,7.170000000000016
2024-08-07,162.77,166.55,167.58,161.43,48410000.0,0.52,0,2024,8,7,6.150000000000006
2024-08-07,158.94,161.25,162.98,158.47,25140000.0,0.41,1,2024,8,7,4.509999999999991
2024-08-07,488.92,503.13,510.15,486.86,20110000.0,-1.05,2,2024,8,7,23.289999999999964
2024-08-07,398.43,408.64,410.08,397.47,20650000.0,-0.3,3,2024,8,7,12.609999999999957
2024-08-08,165.8,165.16,166.69,162.55,44620000.0,1.86,0,2024,8,8,4.139999999999986
2024-08-08,162.03,160.51,163.69,160.21,25580000.0,1.94,1,2024,8,8,3.4799999999999898
2024-08-08,509.63,497.5,509.96,494.72,16160000.0,4.24,2,2024,8,8,15.239999999999952
2024-08-08,402.69,402.44,405.86,399.94,20200000.0,1.07,3,2024,8,8,5.920000000000016
2024-08-09,166.94,166.4,168.55,165.85,36400000.0,0.69,0,2024,8,9,2.700000000000017
2024-08-09,163.67,160.01,163.79,159.06,28600000.0,1.01,1,2024,8,9,4.72999999999999
2024-08-09,517.77,507.71,518.34,505.7,13700000.0,1.6,2,2024,8,9,12.640000000000043
2024-08-09,406.02,404.03,408.05,402.26,19280000.0,0.83,3,2024,8,9,5.7900000000000205
2024-08-12,166.8,168.14,168.55,166.11,30070000.0,-0.08,0,2024,8,12,2.4399999999999977
2024-08-12,162.29,164.35,164.9,161.84,15900000.0,-0.84,1,2024,8,12,3.0600000000000023
2024-08-12,515.95,516.86,518.02,509.1,9770000.0,-0.35,2,2024,8,12,8.919999999999959
2024-08-12,406.81,407.06,408.76,404.24,16760000.000000002,0.19,3,2024,8,12,4.519999999999982
2024-08-13,170.23,167.81,171.04,167.1,39240000.0,2.06,0,2024,8,13,3.9399999999999977
2024-08-13,164.16,163.41,164.73,162.97,18550000.0,1.15,1,2024,8,13,1.759999999999991
2024-08-13,528.54,520.01,531.5,518.15,13740000.0,2.44,2,2024,8,13,13.350000000000023
2024-08-13,414.01,409.59,414.95,409.57,19410000.0,1.77,3,2024,8,13,5.3799999999999955
2024-08-14,170.1,172.11,172.28,168.86,28840000.0,-0.08,0,2024,8,14,3.4199999999999875
2024-08-14,160.37,162.4,163.22,157.71,40590000.0,-2.31,1,2024,8,14,5.509999999999991
2024-08-14,526.76,528.06,534.0,523.13,11440000.0,-0.34,2,2024,8,14,10.870000000000005
2024-08-14,416.86,414.8,417.72,412.45,18270000.0,0.69,3,2024,8,14,5.270000000000039
2024-08-15,177.59,174.86,177.91,173.99,51700000.0,4.4,0,2024,8,15,3.9199999999999875
2024-08-15,161.3,160.5,161.63,159.61,31520000.0,0.58,1,2024,8,15,2.019999999999982
2024-08-15,537.33,531.79,539.77,526.7,13480000.0,2.01,2,2024,8,15,13.069999999999936
2024-08-15,421.03,419.8,421.11,417.66,20750000.0,1.0,3,2024,8,15,3.4499999999999886
2024-08-16,177.06,177.04,178.34,176.26,31490000.0,-0.3,0,2024,8,16,2.0800000000000125
2024-08-16,162.96,161.47,165.06,161.13,24210000.0,1.03,1,2024,8,16,3.930000000000007
2024-08-16,527.42,531.9,533.66,524.66,14780000.0,-1.84,2,2024,8,16,9.0
2024-08-16,418.47,420.6,421.34,417.3,22780000.0,-0.61,3,2024,8,16,4.039999999999964
2024-08-19,178.22,177.64,178.3,176.16,31130000.0,0.66,0,2024,8,19,2.140000000000015
2024-08-19,166.67,165.28,166.69,164.26,22420000.0,2.28,1,2024,8,19,2.430000000000007
2024-08-19,529.28,526.87,531.66,522.76,9880000.0,0.35,2,2024,8,19,8.899999999999977
2024-08-19,421.53,418.96,421.75,416.46,15230000.0,0.73,3,2024,8,19,5.2900000000000205
2024-08-20,178.88,177.92,179.01,177.43,26260000.0,0.37,0,2024,8,20,1.579999999999984
2024-08-20,167.18,166.9,168.64,166.82,18340000.0,0.31,1,2024,8,20,1.8199999999999932
2024-08-20,526.73,528.35,531.09,525.88,7940000.0,-0.48,2,2024,8,20,5.210000000000036
2024-08-20,424.8,421.7,425.86,421.64,16390000.0,0.78,3,2024,8,20,4.220000000000027
2024-08-21,180.11,179.92,182.38,178.89,35600000.0,0.69,0,2024,8,21,3.490000000000009
2024-08-21,165.85,165.15,166.85,164.67,22900000.0,-0.8,1,2024,8,21,2.180000000000007
2024-08-21,535.16,527.15,539.4,526.93,13420000.0,1.6,2,2024,8,21,12.470000000000027
2024-08-21,424.14,424.08,426.4,421.72,16070000.0,-0.16,3,2024,8,21,4.67999999999995
2024-08-22,176.13,181.38,181.47,175.68,32049999.999999996,-2.21,0,2024,8,22,5.789999999999992
2024-08-22,163.8,167.26,167.59,163.31,22490000.0,-1.24,1,2024,8,22,4.280000000000001
2024-08-22,531.93,537.0,544.23,528.59,15710000.0,-0.6,2,2024,8,22,15.639999999999986
2024-08-22,415.55,424.36,426.79,414.61,19360000.0,-2.03,3,2024,8,22,12.180000000000007
2024-08-23,177.04,177.34,178.97,175.24,29150000.0,0.52,0,2024,8,23,3.7299999999999898
2024-08-23,165.62,164.72,166.18,163.83,13960000.0,1.11,1,2024,8,23,2.3499999999999943
2024-08-23,528.0,536.92,539.87,525.06,11320000.0,-0.74,2,2024,8,23,14.81000000000006
2024-08-23,416.79,416.98,419.26,412.09,18490000.0,0.3,3,2024,8,23,7.170000000000016
2024-08-26,175.5,176.7,177.47,174.3,22370000.0,-0.87,0,2024,8,26,3.1699999999999875
2024-08-26,166.16,166.38,167.55,164.46,14190000.0,0.33,1,2024,8,26,3.0900000000000034
2024-08-26,521.12,527.6,528.0,514.95,9580000.0,-1.3,2,2024,8,26,13.049999999999955
2024-08-26,413.49,416.36,417.28,411.34,13150000.0,-0.79,3,2024,8,26,5.939999999999998
2024-08-27,173.12,174.15,174.89,172.25,29840000.0,-1.36,0,2024,8,27,2.6399999999999864
2024-08-27,164.68,165.84,166.44,164.46,11820000.0,-0.89,1,2024,8,27,1.9799999999999898
2024-08-27,519.1,518.98,524.01,515.31,6280000.0,-0.39,2,2024,8,27,8.700000000000045
2024-08-27,413.84,412.86,414.36,410.25,13490000.0,0.08,3,2024,8,27,4.110000000000014
2024-08-28,170.8,173.69,173.69,168.92,29050000.0,-1.34,0,2024,8,28,4.77000000000001
2024-08-28,162.85,165.04,165.6,161.53,16410000.0,-1.11,1,2024,8,28,4.069999999999993
2024-08-28,516.78,517.67,521.09,512.45,9110000.0,-0.45,2,2024,8,28,8.639999999999986
2024-08-28,410.6,414.88,415.0,407.31,14880000.0,-0.78,3,2024,8,28,7.689999999999998
2024-08-29,172.12,173.22,174.29,170.81,26410000.0,0.77,0,2024,8,29,3.4799999999999898
2024-08-29,161.78,164.31,165.97,160.25,19700000.0,-0.66,1,2024,8,29,5.719999999999999
2024-08-29,518.22,519.05,527.2,515.68,8320000.0,0.28,2,2024,8,29,11.520000000000095
2024-08-29,413.12,414.94,422.05,410.6,17050000.0,0.61,3,2024,8,29,11.449999999999989
2024-08-30,178.5,172.78,178.9,172.6,43430000.0,3.71,0,2024,8,30,6.300000000000011
2024-08-30,163.38,162.62,163.66,161.69,22120000.0,0.99,1,2024,8,30,1.9699999999999989
2024-08-30,521.31,521.35,523.54,515.2,9160000.0,0.6,2,2024,8,30,8.339999999999918
2024-08-30,417.14,415.6,417.49,412.13,24310000.0,0.97,3,2024,8,30,5.360000000000014
2024-09-03,176.25,177.55,178.26,175.26,37820000.0,-1.26,0,2024,9,3,3.0
2024-09-03,157.36,161.72,161.85,156.48,38950000.0,-3.68,1,2024,9,3,5.3700000000000045
2024-09-03,511.76,519.64,525.49,508.62,12460000.0,-1.83,2,2024,9,3,16.870000000000005
2024-09-03,409.44,417.91,419.88,407.03,20310000.0,-1.85,3,2024,9,3,12.850000000000023
2024-09-04,173.33,174.48,175.98,172.54,30310000.0,-1.66,0,2024,9,4,3.4399999999999977
2024-09-04,156.45,156.65,159.0,155.96,19350000.0,-0.58,1,2024,9,4,3.039999999999992
2024-09-04,512.74,506.07,516.59,504.07,8340000.0,0.19,2,2024,9,4,12.520000000000039
2024-09-04,408.9,405.91,411.24,404.37,15140000.0,-0.13,3,2024,9,4,6.8700000000000045
2024-09-05,177.89,175.0,179.88,174.99,40170000.0,2.63,0,2024,9,5,4.889999999999986
2024-09-05,157.24,156.3,159.45,155.98,18690000.0,0.5,1,2024,9,5,3.469999999999999
2024-09-05,516.86,511.72,521.63,511.15,8640000.0,0.8,2,2024,9,5,10.480000000000018
2024-09-05,408.39,407.62,413.1,406.13,14200000.0,-0.12,3,2024,9,5,6.970000000000027
2024-09-06,171.39,177.24,178.38,171.16,41470000.0,-3.65,0,2024,9,6,7.219999999999999
2024-09-06,150.92,157.3,157.83,150.55,37910000.0,-4.02,1,2024,9,6,7.280000000000001
2024-09-06,500.27,521.88,524.58,498.25,14740000.0,-3.21,2,2024,9,6,26.33000000000004
2024-09-06,401.7,409.06,410.65,400.8,19610000.0,-1.64,3,2024,9,6,9.849999999999966
2024-09-09,175.4,174.53,175.85,173.51,29040000.0,2.34,0,2024,9,9,2.3400000000000034
2024-09-09,148.71,152.51,153.4,147.21,39260000.0,-1.46,1,2024,9,9,6.189999999999998
2024-09-09,504.79,506.16,511.33,502.08,11050000.0,0.9,2,2024,9,9,9.25
2024-09-09,405.72,407.24,408.65,402.15,15300000.0,1.0,3,2024,9,9,6.5
2024-09-10,179.55,177.49,180.5,176.79,36230000.0,2.37,0,2024,9,10,3.710000000000008
2024-09-10,148.66,150.45,151.27,148.34,31120000.0,-0.03,1,2024,9,10,2.930000000000007
2024-09-10,504.79,508.16,514.18,500.03,9900000.0,0.0,2,2024,9,10,14.149999999999977
2024-09-10,414.2,408.2,416.33,407.7,19590000.0,2.09,3,2024,9,10,8.629999999999995
2024-09-11,184.52,180.1,184.99,175.73,42560000.0,2.77,0,2024,9,11,9.26000000000002
2024-09-11,151.16,149.92,151.5,147.52,29610000.0,1.68,1,2024,9,11,3.9799999999999898
2024-09-11,511.83,507.01,513.12,495.6,10780000.0,1.39,2,2024,9,11,17.519999999999982
2024-09-11,423.04,415.5,423.99,409.58,19270000.0,2.13,3,2024,9,11,14.410000000000025
2024-09-12,187.0,184.8,187.41,183.54,33620000.0,1.34,0,2024,9,12,3.8700000000000045
2024-09-12,154.69,153.8,154.82,152.65,29700000.0,2.34,1,2024,9,12,2.1699999999999875
2024-09-12,525.6,517.05,526.71,515.22,11990000.0,2.69,2,2024,9,12,11.490000000000009
2024-09-12,427.0,423.31,427.37,419.75,17420000.0,0.94,3,2024,9,12,7.6200000000000045
2024-09-13,186.49,187.0,188.5,185.91,26500000.0,-0.27,0,2024,9,13,2.5900000000000034
2024-09-13,157.46,155.43,158.38,155.21,29590000.0,1.79,1,2024,9,13,3.1699999999999875
2024-09-13,524.62,520.34,527.58,517.11,10320000.0,-0.19,2,2024,9,13,10.470000000000027
2024-09-13,430.59,425.83,431.83,425.46,15870000.0,0.84,3,2024,9,13,6.3700000000000045
2024-09-16,184.89,185.29,185.81,183.36,26070000.0,-0.86,0,2024,9,16,2.4499999999999886
2024-09-16,158.06,157.31,158.25,156.6,18380000.0,0.38,1,2024,9,16,1.6500000000000057
2024-09-16,533.28,524.54,534.1,517.4,9530000.0,1.65,2,2024,9,16,16.700000000000045
2024-09-16,431.34,430.6,433.53,428.22,13830000.0,0.17,3,2024,9,16,5.309999999999945
2024-09-17,186.88,186.85,189.45,186.14,26090000.0,1.08,0,2024,9,17,3.3100000000000023
2024-09-17,159.32,159.02,160.55,158.38,20720000.0,0.8,1,2024,9,17,2.170000000000016
2024-09-17,536.32,537.6,542.1,530.57,11690000.0,0.57,2,2024,9,17,11.529999999999973
2024-09-17,435.15,440.23,441.85,432.27,18870000.0,0.88,3,2024,9,17,9.580000000000041
2024-09-18,186.43,186.45,188.8,185.06,34450000.0,-0.24,0,2024,9,18,3.740000000000009
2024-09-18,159.81,159.86,160.5,158.6,23680000.0,0.31,1,2024,9,18,1.9000000000000057
2024-09-18,537.95,537.07,544.2,533.9,10320000.0,0.3,2,2024,9,18,10.300000000000068
2024-09-18,430.81,435.0,436.03,430.41,18900000.0,-1.0,3,2024,9,18,5.619999999999948
2024-09-19,189.87,190.04,190.99,188.47,39540000.0,1.85,0,2024,9,19,2.5200000000000102
2024-09-19,162.14,163.71,163.79,161.34,26590000.0,1.46,1,2024,9,19,2.4499999999999886
2024-09-19,559.1,550.0,562.07,546.52,15650000.0,3.93,2,2024,9,19,15.550000000000068
2024-09-19,438.69,441.23,441.5,436.9,21710000.0,1.83,3,2024,9,19,4.600000000000023
2024-09-20,191.6,190.23,191.84,187.41,100380000.0,0.91,0,2024,9,20,4.430000000000007
2024-09-20,163.59,163.5,163.73,162.06,40900000.0,0.89,1,2024,9,20,1.6699999999999875
2024-09-20,561.35,560.0,564.5,556.3,22070000.0,0.4,2,2024,9,20,8.200000000000045
2024-09-20,435.27,437.22,439.24,434.22,55170000.0,-0.78,3,2024,9,20,5.019999999999982
2024-09-23,193.88,191.64,194.45,190.57,36990000.0,1.19,0,2024,9,23,3.8799999999999955
2024-09-23,161.85,164.35,165.49,161.67,24150000.0,-1.06,1,2024,9,23,3.8200000000000216
2024-09-23,564.41,569.5,573.98,562.41,12830000.0,0.55,2,2024,9,23,11.57000000000005
2024-09-23,433.51,434.28,436.46,430.39,15130000.0,-0.4,3,2024,9,23,6.069999999999993
2024-09-24,193.96,194.27,195.37,190.13,43480000.0,0.04,0,2024,9,24,5.240000000000009
2024-09-24,162.29,163.03,163.22,160.69,23330000.0,0.27,1,2024,9,24,2.530000000000001
2024-09-24,563.33,566.68,567.74,554.19,12990000.0,-0.19,2,2024,9,24,13.549999999999955
2024-09-24,429.17,433.0,433.35,426.1,17020000.0,-1.0,3,2024,9,24,7.25
2024-09-25,192.53,193.75,193.95,192.16,26390000.0,-0.74,0,2024,9,25,1.789999999999992
2024-09-25,161.49,161.47,162.81,161.3,18870000.0,-0.49,1,2024,9,25,1.509999999999991
2024-09-25,568.31,564.05,576.88,563.72,16540000.0,0.88,2,2024,9,25,13.159999999999968
2024-09-25,432.11,429.83,433.12,428.57,13400000.0,0.69,3,2024,9,25,4.550000000000011
2024-09-26,191.16,194.31,194.53,189.54,36330000.0,-0.71,0,2024,9,26,4.990000000000009
2024-09-26,162.73,163.64,164.08,162.28,20320000.0,0.77,1,2024,9,26,1.8000000000000114
2024-09-26,567.84,575.73,577.4,562.35,14400000.0,-0.08,2,2024,9,26,15.049999999999955
2024-09-26,431.31,435.08,435.3,429.13,14490000.0,-0.19,3,2024,9,26,6.170000000000016
2024-09-27,187.97,190.68,190.9,187.34,36000000.0,-1.67,0,2024,9,27,3.5600000000000023
2024-09-27,163.95,162.81,165.7,162.63,21100000.0,0.75,1,2024,9,27,3.069999999999993
2024-09-27,567.36,570.1,570.84,564.51,9400000.0,-0.08,2,2024,9,27,6.330000000000041
2024-09-27,428.02,431.52,431.85,427.47,14900000.0,-0.76,3,2024,9,27,4.3799999999999955
2024-09-30,186.33,187.14,188.49,184.65,41680000.0,-0.87,0,2024,9,30,3.8400000000000034
2024-09-30,165.85,163.32,166.15,163.26,20480000.0,1.16,1,2024,9,30,2.890000000000015
2024-09-30,572.44,567.7,574.68,564.8,12810000.0,0.9,2,2024,9,30,9.879999999999995
2024-09-30,430.3,428.21,430.42,425.37,16850000.0,0.53,3,2024,9,30,5.050000000000011
2024-10-01,185.13,184.9,186.19,183.45,36040000.0,-0.64,0,2024,10,1,2.740000000000009
2024-10-01,166.99,167.68,169.16,164.58,28340000.0,0.69,1,2024,10,1,4.579999999999984
2024-10-01,576.47,577.98,583.04,570.1,15260000.0,0.7,2,2024,10,1,12.93999999999994
2024-10-01,420.69,428.45,428.48,418.81,19090000.0,-2.23,3,2024,10,1,9.670000000000016
2024-10-02,184.76,184.44,186.6,184.04,23700000.0,-0.2,0,2024,10,2,2.5600000000000023
2024-10-02,165.86,166.42,167.52,164.73,17760000.0,-0.68,1,2024,10,2,2.7900000000000205
2024-10-02,572.81,574.86,576.0,569.34,6520000.0,-0.63,2,2024,10,2,6.659999999999968
2024-10-02,417.13,422.58,422.82,416.71,16579999.999999998,-0.85,3,2024,10,2,6.110000000000014
2024-10-03,181.96,183.04,183.44,180.88,30200000.0,-1.52,0,2024,10,3,2.5600000000000023
2024-10-03,165.86,164.41,166.64,163.92,15070000.0,0.0,1,2024,10,3,2.719999999999999
2024-10-03,582.77,570.15,583.36,568.73,11580000.0,1.74,2,2024,10,3,14.629999999999995
2024-10-03,416.54,417.63,419.55,414.29,13690000.0,-0.14,3,2024,10,3,5.259999999999991
2024-10-04,186.51,185.75,187.6,183.6,41080000.0,2.5,0,2024,10,4,4.0
2024-10-04,167.06,168.06,168.23,165.48,19090000.0,0.72,1,2024,10,4,2.75
2024-10-04,595.94,583.73,596.85,581.43,14200000.0,2.26,2,2024,10,4,15.420000000000073
2024-10-04,416.06,418.24,419.75,414.97,19190000.0,-0.12,3,2024,10,4,4.779999999999973
2024-10-07,180.8,182.95,183.6,180.25,42360000.0,-3.06,0,2024,10,7,3.3499999999999943
2024-10-07,162.98,167.72,168.48,162.75,22460000.0,-2.44,1,2024,10,7,5.72999999999999
2024-10-07,584.78,598.22,602.95,584.04,12010000.0,-1.87,2,2024,10,7,18.910000000000082
2024-10-07,409.54,416.0,417.11,409.0,20920000.0,-1.57,3,2024,10,7,8.110000000000014
2024-10-08,182.72,181.91,183.09,180.92,26370000.0,1.06,0,2024,10,8,2.170000000000016
2024-10-08,164.38,163.94,164.73,162.87,23070000.0,0.86,1,2024,10,8,1.8599999999999852
2024-10-08,592.89,589.69,593.56,585.97,7860000.0,1.39,2,2024,10,8,7.589999999999918
2024-10-08,414.71,410.9,415.66,408.17,19230000.0,1.26,3,2024,10,8,7.490000000000009
2024-10-09,185.17,182.82,185.85,182.05,26340000.0,1.34,0,2024,10,9,3.799999999999983
2024-10-09,161.86,163.45,164.84,159.74,31180000.0,-1.53,1,2024,10,9,5.099999999999994
2024-10-09,590.51,593.99,594.39,581.61,9530000.0,-0.4,2,2024,10,9,12.779999999999973
2024-10-09,417.46,415.86,420.38,414.3,14970000.0,0.66,3,2024,10,9,6.079999999999984
2024-10-10,186.65,187.13,188.13,185.83,27790000.0,0.8,0,2024,10,10,2.299999999999983
2024-10-10,162.08,160.87,163.07,160.4,14140000.0,0.14,1,2024,10,10,2.6699999999999875
2024-10-10,583.83,587.57,590.23,582.52,7740000.0,-1.13,2,2024,10,10,7.710000000000036
2024-10-10,415.84,415.23,417.35,413.15,13850000.0,-0.39,3,2024,10,10,4.2000000000000455
2024-10-11,188.82,186.63,189.93,186.3,25750000.0,1.16,0,2024,10,11,3.6299999999999955
2024-10-11,163.24,162.13,163.9,161.24,15340000.0,0.72,1,2024,10,11,2.6599999999999966
2024-10-11,589.95,584.83,591.21,582.71,8590000.0,1.05,2,2024,10,11,8.5
2024-10-11,416.32,416.14,417.13,413.25,14140000.0,0.12,3,2024,10,11,3.8799999999999955
2024-10-14,187.54,189.78,189.83,187.36,22610000.0,-0.68,0,2024,10,14,2.469999999999999
2024-10-14,164.96,163.64,166.23,163.4,19020000.0,1.05,1,2024,10,14,2.829999999999984
2024-10-14,590.42,594.22,600.1,589.96,8250000.0,0.08,2,2024,10,14,10.139999999999986
2024-10-14,419.14,417.77,424.04,417.52,16649999.999999998,0.68,3,2024,10,14,6.520000000000039
2024-10-15,187.69,187.63,188.41,184.58,32180000.0,0.08,0,2024,10,15,3.829999999999984
2024-10-15,165.46,165.79,167.68,164.63,20250000.0,0.3,1,2024,10,15,3.0500000000000114
2024-10-15,586.27,590.16,590.61,580.14,9560000.0,-0.7,2,2024,10,15,10.470000000000027
2024-10-15,418.74,422.18,422.48,415.26,18900000.0,-0.1,3,2024,10,15,7.220000000000027
2024-10-16,186.89,187.05,187.78,185.61,23460000.0,-0.43,0,2024,10,16,2.1699999999999875
2024-10-16,165.16,164.53,165.8,163.74,16410000.0,-0.18,1,2024,10,16,2.0600000000000023
2024-10-16,576.79,581.4,582.08,574.03,11270000.0,-1.62,2,2024,10,16,8.050000000000068
2024-10-16,416.12,415.17,416.36,410.48,15510000.0,-0.63,3,2024,10,16,5.8799999999999955
2024-10-17,187.53,188.22,188.94,186.0,25040000.0,0.34,0,2024,10,17,2.9399999999999977
2024-10-17,162.93,165.73,166.37,162.76,21450000.0,-1.35,1,2024,10,17,3.6100000000000136
2024-10-17,576.93,583.33,584.97,575.2,8700000.0,0.02,2,2024,10,17,9.769999999999982
2024-10-17,416.72,422.36,422.5,415.59,14820000.0,0.14,3,2024,10,17,6.910000000000025
2024-10-18,188.99,187.15,190.74,186.28,37420000.0,0.78,0,2024,10,18,4.460000000000008
2024-10-18,163.42,163.19,164.71,163.08,19760000.0,0.3,1,2024,10,18,1.6299999999999955
2024-10-18,576.47,581.1,583.97,575.25,7690000.0,-0.08,2,2024,10,18,8.720000000000027
2024-10-18,418.16,417.14,419.65,416.26,17150000.0,0.35,3,2024,10,18,3.3899999999999864
